Country/Region,confirmed,deaths,recovered,Last Update
US,125420,2201,3238,03/29/2020 16:45
Italy,92472,10023,12384,03/29/2020 16:45
China,82421,3306,75606,03/29/2020 16:45
Spain,78799,6606,14709,03/29/2020 16:45
Germany,58247,455,8481,03/29/2020 16:45
Iran,38309,2640,12391,03/29/2020 16:45
France,37575,2314,5700,03/29/2020 16:45
United Kingdom,19522,1228,135,03/29/2020 16:45
Switzerland,14829,300,1595,03/29/2020 16:45
Netherlands,10866,771,3,03/29/2020 16:45
Belgium,10836,431,1359,03/29/2020 16:45
South Korea,9583,152,5033,03/29/2020 16:45
Austria,8648,86,479,03/29/2020 16:45
Turkey,7402,108,70,03/29/2020 16:45
Portugal,5962,119,43,03/29/2020 16:45
Canada,5866,63,508,03/29/2020 16:45
Norway,4239,25,7,03/29/2020 16:45
Australia,3966,16,226,03/29/2020 16:45
Brazil,3904,117,6,03/29/2020 16:45
Israel,3865,15,89,03/29/2020 16:45
Sweden,3700,110,16,03/29/2020 16:45
Czechia,2716,13,11,03/29/2020 16:45
Malaysia,2470,5,388,03/29/2020 16:45
Ireland,2415,36,5,03/29/2020 16:45
Denmark,2395,72,1,03/29/2020 16:45
Chile,2139,6,61,03/29/2020 16:45
Luxembourg,1950,21,40,03/29/2020 16:45
Ecuador,1823,48,3,03/29/2020 16:45
Poland,1771,20,7,03/29/2020 16:45
Romania,1760,40,169,03/29/2020 16:45
Japan,1693,52,424,03/29/2020 16:45
Russia,1534,8,64,03/29/2020 16:45
Pakistan,1526,14,29,03/29/2020 16:45
Philippines,1418,71,42,03/29/2020 16:45
Thailand,1388,7,97,03/29/2020 16:45
Saudi Arabia,1299,8,66,03/29/2020 16:45
Indonesia,1285,114,64,03/29/2020 16:45
Finland,1240,11,10,03/29/2020 16:45
South Africa,1187,1,31,03/29/2020 16:45
Greece,1156,38,52,03/29/2020 16:45
India,1024,27,87,03/29/2020 16:45
Iceland,1020,2,114,03/29/2020 16:45
Panama,901,17,4,03/29/2020 16:45
Dominican Republic,859,39,3,03/29/2020 16:45
Mexico,848,16,4,03/29/2020 16:45
Singapore,844,3,212,03/29/2020 16:45
Argentina,745,19,72,03/29/2020 16:45
Serbia,741,13,42,03/29/2020 16:45
Slovenia,730,11,10,03/29/2020 16:45
Croatia,713,6,52,03/29/2020 16:45
Diamond Princess,712,10,597,03/29/2020 16:45
Estonia,679,3,20,03/29/2020 16:45
Peru,671,16,16,03/29/2020 16:45
Hong Kong,641,4,118,03/29/2020 16:45
Colombia,608,6,10,03/29/2020 16:45
Qatar,590,1,45,03/29/2020 16:45
Egypt,576,36,121,03/29/2020 16:45
Iraq,547,42,143,03/29/2020 16:45
New Zealand,514,1,56,03/29/2020 16:45
Bahrain,499,4,272,03/29/2020 16:45
United Arab Emirates,468,2,55,03/29/2020 16:45
Algeria,454,29,31,03/29/2020 16:45
Morocco,450,26,13,03/29/2020 16:45
Lebanon,438,10,30,03/29/2020 16:45
Lithuania,437,7,1,03/29/2020 16:45
Armenia,424,3,30,03/29/2020 16:45
