Country/Region,confirmed,deaths,recovered,Last Update
US,123781,2229,3238,03/29/2020 14:28
Italy,92472,10023,12384,03/29/2020 14:28
China,81439,3300,75448,03/29/2020 14:28
Spain,78797,6528,14709,03/29/2020 14:28
Germany,58247,455,8481,03/29/2020 14:28
Iran,38309,2640,12391,03/29/2020 14:28
France,37575,2314,5700,03/29/2020 14:28
United Kingdom,19522,1228,135,03/29/2020 14:28
Switzerland,14593,290,1595,03/29/2020 14:28
Netherlands,10866,771,3,03/29/2020 14:28
Belgium,10836,431,1359,03/29/2020 14:28
South Korea,9583,152,5033,03/29/2020 14:28
Austria,8536,86,479,03/29/2020 14:28
Turkey,7402,108,70,03/29/2020 14:28
Portugal,5962,119,43,03/29/2020 14:28
Canada,5655,61,508,03/29/2020 14:28
Norway,4235,25,7,03/29/2020 14:28
Australia,3969,16,226,03/29/2020 14:28
Brazil,3904,117,6,03/29/2020 14:28
Israel,3865,14,89,03/29/2020 14:28
Sweden,3700,110,16,03/29/2020 14:28
Czechia,2697,13,11,03/29/2020 14:28
Malaysia,2470,34,388,03/29/2020 14:28
Ireland,2415,36,5,03/29/2020 14:28
Denmark,2395,72,1,03/29/2020 14:28
Chile,1909,6,61,03/29/2020 14:28
Luxembourg,1831,18,40,03/29/2020 14:28
Ecuador,1823,48,3,03/29/2020 14:28
Poland,1771,20,7,03/29/2020 14:28
Romania,1760,40,169,03/29/2020 14:28
Japan,1693,52,424,03/29/2020 14:28
Russia,1534,8,64,03/29/2020 14:28
Pakistan,1526,13,29,03/29/2020 14:28
Philippines,1418,71,42,03/29/2020 14:28
Thailand,1388,7,97,03/29/2020 14:28
Saudi Arabia,1299,8,66,03/29/2020 14:28
Indonesia,1285,114,64,03/29/2020 14:28
Finland,1239,11,10,03/29/2020 14:28
South Africa,1187,1,31,03/29/2020 14:28
Greece,1061,32,52,03/29/2020 14:28
India,987,25,87,03/29/2020 14:28
Iceland,963,2,114,03/29/2020 14:28
Panama,901,17,4,03/29/2020 14:28
Mexico,848,16,4,03/29/2020 14:28
Singapore,844,3,212,03/29/2020 14:28
Argentina,745,19,72,03/29/2020 14:28
Serbia,741,13,42,03/29/2020 14:28
Slovenia,730,11,10,03/29/2020 14:28
Dominican Republic,719,28,3,03/29/2020 14:28
Croatia,713,6,52,03/29/2020 14:28
Diamond Princess,712,10,597,03/29/2020 14:28
Estonia,679,3,20,03/29/2020 14:28
Peru,671,16,16,03/29/2020 14:28
Hong Kong,641,4,118,03/29/2020 14:28
Colombia,608,6,10,03/29/2020 14:28
Qatar,590,1,45,03/29/2020 14:28
Egypt,576,36,121,03/29/2020 14:28
Iraq,547,42,143,03/29/2020 14:28
New Zealand,514,1,56,03/29/2020 14:28
Bahrain,499,4,272,03/29/2020 14:28
United Arab Emirates,468,2,55,03/29/2020 14:28
Algeria,454,29,31,03/29/2020 14:28
Morocco,450,26,13,03/29/2020 14:28
Lebanon,438,10,30,03/29/2020 14:28
Lithuania,437,7,1,03/29/2020 14:28
Armenia,424,3,30,03/29/2020 14:28
Ukraine,418,9,5,03/29/2020 14:28
Hungary,408,13,34,03/29/2020 14:28
Latvia,347,0,1,03/29/2020 14:28
Bulgaria,338,8,11,03/29/2020 14:28
Bosnia and Herzegovina,323,6,8,03/29/2020 14:28
Slovakia,314,0,2,03/29/2020 14:28
Andorra,308,4,1,03/29/2020 14:28
Uruguay,304,1,0,03/29/2020 14:28
Taiwan,298,2,39,03/29/2020 14:28
Costa Rica,295,2,3,03/29/2020 14:28
Tunisia,278,8,2,03/29/2020 14:28
North Macedonia,259,6,3,03/29/2020 14:28
Kuwait,255,0,67,03/29/2020 14:28
Kazakhstan,251,1,18,03/29/2020 14:28
Jordan,246,1,18,03/29/2020 14:28
Moldova,231,2,2,03/29/2020 14:28
San Marino,224,22,6,03/29/2020 14:28
Albania,212,10,33,03/29/2020 14:28
Burkina Faso,207,11,21,03/29/2020 14:28
Vietnam,188,0,21,03/29/2020 14:28
Reunion,183,0,1,03/29/2020 14:28
Azerbaijan,182,4,15,03/29/2020 14:28
Cyprus,179,5,15,03/29/2020 14:28
Oman,167,0,23,03/29/2020 14:28
Faeroe Islands,159,0,70,03/29/2020 14:28
Malta,151,0,2,03/29/2020 14:28
Senegal,142,0,27,03/29/2020 14:28
Ghana,141,5,2,03/29/2020 14:28
Ivory Coast,140,0,3,03/29/2020 14:28
Uzbekistan,133,2,7,03/29/2020 14:28
Brunei,126,1,34,03/29/2020 14:28
Afghanistan,120,4,2,03/29/2020 14:28
Cuba,119,3,4,03/29/2020 14:28
Venezuela,119,2,39,03/29/2020 14:28
Sri Lanka,115,1,10,03/29/2020 14:28
Honduras,110,1,3,03/29/2020 14:28
Palestine,106,1,18,03/29/2020 14:28
Cambodia,103,0,21,03/29/2020 14:28
Mauritius,102,2,0,03/29/2020 14:28
Guadeloupe,102,2,17,03/29/2020 14:28
Channel Islands,100,1,0,03/29/2020 14:28
Nigeria,97,1,3,03/29/2020 14:28
Belarus,94,0,32,03/29/2020 14:28
Martinique,93,1,0,03/29/2020 14:28
Cameroon,91,2,2,03/29/2020 14:28
Georgia,90,0,18,03/29/2020 14:28
Montenegro,84,1,0,03/29/2020 14:28
Kyrgyzstan,84,0,0,03/29/2020 14:28
Bolivia,81,0,0,03/29/2020 14:28
Trinidad and Tobago,76,3,1,03/29/2020 14:28
DRC,65,6,2,03/29/2020 14:28
Mayotte,63,0,0,03/29/2020 14:28
Rwanda,60,0,0,03/29/2020 14:28
Gibraltar,56,0,14,03/29/2020 14:28
Liechtenstein,56,0,0,03/29/2020 14:28
Paraguay,56,3,1,03/29/2020 14:28
Bangladesh,48,5,15,03/29/2020 14:28
Aruba,46,0,1,03/29/2020 14:28
Monaco,43,1,1,03/29/2020 14:28
Madagascar,39,0,0,03/29/2020 14:28
Kenya,38,1,1,03/29/2020 14:28
Isle of Man,37,0,0,03/29/2020 14:28
Macao,37,0,10,03/29/2020 14:28
Guatemala,34,1,10,03/29/2020 14:28
Jamaica,32,1,2,03/29/2020 14:28
Uganda,30,0,0,03/29/2020 14:28
French Polynesia,30,0,0,03/29/2020 14:28
Zambia,28,0,0,03/29/2020 14:28
French Guiana,28,0,6,03/29/2020 14:28
Barbados,26,0,0,03/29/2020 14:28
Togo,25,1,1,03/29/2020 14:28
El Salvador,24,0,0,03/29/2020 14:28
Bermuda,22,0,2,03/29/2020 14:28
Ethiopia,19,0,1,03/29/2020 14:28
Congo,19,0,0,03/29/2020 14:28
Mali,18,1,0,03/29/2020 14:28
Niger,18,1,0,03/29/2020 14:28
Maldives,17,0,11,03/29/2020 14:28
Guinea,16,0,0,03/29/2020 14:28
Haiti,15,0,1,03/29/2020 14:28
New Caledonia,15,0,0,03/29/2020 14:28
