Country/Region,Confirmed,Deaths,Recovered,Last Update
Croatia,586,3,37,03/27/2020 16:46
Mexico,585,8,4,03/27/2020 16:46
Dominican Republic,581,20,3,03/27/2020 16:46
Peru,580,9,14,03/27/2020 16:46
Estonia,575,1,11,03/27/2020 16:46
Qatar,562,0,43,03/27/2020 16:46
Serbia,528,8,15,03/27/2020 16:46
Hong Kong,518,4,111,03/27/2020 16:46
Egypt,495,24,102,03/27/2020 16:46
Colombia,491,6,8,03/27/2020 16:46
Bahrain,466,4,227,03/27/2020 16:46
Iraq,458,40,122,03/27/2020 16:46
Algeria,409,26,29,03/27/2020 16:46
Lebanon,391,7,23,03/27/2020 16:46
New Zealand,368,0,37,03/27/2020 16:46
Lithuania,345,5,1,03/27/2020 16:46
UAE,333,2,52,03/27/2020 16:46
Armenia,329,1,28,03/27/2020 16:46
Hungary,300,10,34,03/27/2020 16:46
Bulgaria,293,3,9,03/27/2020 16:46
Latvia,280,0,1,03/27/2020 16:46
Morocco,275,11,8,03/27/2020 16:46
Slovakia,269,0,2,03/27/2020 16:46
Andorra,267,3,1,03/27/2020 16:46
Taiwan,267,2,30,03/27/2020 16:46
Uruguay,238,0,0,03/27/2020 16:46
Bosnia and Herzegovina,231,4,5,03/27/2020 16:46
Costa Rica,231,2,2,03/27/2020 16:46
Tunisia,227,6,2,03/27/2020 16:46
Ukraine,226,5,5,03/27/2020 16:46
Kuwait,225,0,57,03/27/2020 16:46
San Marino,223,21,4,03/27/2020 16:46
North Macedonia,219,3,3,03/27/2020 16:46
Jordan,212,0,2,03/27/2020 16:46
Moldova,199,2,2,03/27/2020 16:46
Albania,186,8,31,03/27/2020 16:46
Burkina Faso,180,9,12,03/27/2020 16:46
Azerbaijan,165,3,15,03/27/2020 16:46
Vietnam,163,0,20,03/27/2020 16:46
Cyprus,146,3,4,03/27/2020 16:46
Réunion,145,0,1,03/27/2020 16:46
Faeroe Islands,144,0,54,03/27/2020 16:46
Malta,139,0,2,03/27/2020 16:46
Kazakhstan,137,1,3,03/27/2020 16:46
Ghana,136,4,1,03/27/2020 16:46
Oman,131,0,23,03/27/2020 16:46
Senegal,119,0,11,03/27/2020 16:46
Brunei,115,0,11,03/27/2020 16:46
Venezuela,107,1,31,03/27/2020 16:46
Sri Lanka,106,0,7,03/27/2020 16:46
Cambodia,99,0,11,03/27/2020 16:46
Ivory Coast,96,0,3,03/27/2020 16:46
Afghanistan,94,4,2,03/27/2020 16:46
Mauritius,94,2,0,03/27/2020 16:46
Belarus,94,0,32,03/27/2020 16:46
Palestine,91,1,17,03/27/2020 16:46
Cameroon,88,2,2,03/27/2020 16:46
Uzbekistan,88,1,5,03/27/2020 16:46
Martinique,81,1,0,03/27/2020 16:46
Georgia,81,0,13,03/27/2020 16:46
Cuba,80,2,4,03/27/2020 16:46
Channel Islands,80,1,0,03/27/2020 16:46
Guadeloupe,73,1,0,03/27/2020 16:46
Montenegro,70,1,0,03/27/2020 16:46
Honduras,68,1,0,03/27/2020 16:46
Trinidad and Tobago,66,2,1,03/27/2020 16:46
Nigeria,65,1,3,03/27/2020 16:46
Bolivia,61,0,0,03/27/2020 16:46
Kyrgyzstan,58,0,0,03/27/2020 16:46
Liechtenstein,56,0,0,03/27/2020 16:46
Gibraltar,55,0,14,03/27/2020 16:46
Paraguay,52,3,1,03/27/2020 16:46
DRC,51,3,2,03/27/2020 16:46
Mayotte,50,0,0,03/27/2020 16:46
Rwanda,50,0,0,03/27/2020 16:46
Bangladesh,48,5,11,03/27/2020 16:46
Macao,34,0,10,03/27/2020 16:46
Monaco,33,0,1,03/27/2020 16:46
Kenya,31,1,1,03/27/2020 16:46
French Polynesia,30,0,0,03/27/2020 16:46
Isle of Man,29,0,0,03/27/2020 16:46
Aruba,28,0,1,03/27/2020 16:46
French Guiana,28,0,6,03/27/2020 16:46
Jamaica,26,1,2,03/27/2020 16:46
Guatemala,25,1,4,03/27/2020 16:46
Togo,25,0,1,03/27/2020 16:46
Barbados,24,0,0,03/27/2020 16:46
Madagascar,24,0,0,03/27/2020 16:46
Zambia,22,0,0,03/27/2020 16:46
Uganda,18,0,0,03/27/2020 16:46
Ethiopia,16,0,0,03/27/2020 16:46
Bermuda,15,0,2,03/27/2020 16:46
New Caledonia,15,0,0,03/27/2020 16:46
Maldives,14,0,9,03/27/2020 16:46
El Salvador,13,0,0,03/27/2020 16:46
Tanzania,13,0,1,03/27/2020 16:46
Djibouti,12,0,0,03/27/2020 16:46
Equatorial Guinea,12,0,0,03/27/2020 16:46
Dominica,11,0,0,03/27/2020 16:46
Mali,11,0,0,03/27/2020 16:46
Mongolia,11,0,0,03/27/2020 16:46
Saint Martin,11,0,0,03/27/2020 16:46
Niger,10,1,0,03/27/2020 16:46
Greenland,10,0,2,03/27/2020 16:46
Bahamas,9,0,1,03/27/2020 16:46
Eswatini,9,0,0,03/27/2020 16:46
Cayman Islands,8,1,0,03/27/2020 16:46
Guinea,8,0,0,03/27/2020 16:46
Haiti,8,0,0,03/27/2020 16:46
Namibia,8,0,2,03/27/2020 16:46
Suriname,8,0,0,03/27/2020 16:46
Curaçao,7,1,2,03/27/2020 16:46
Gabon,7,1,0,03/27/2020 16:46
Antigua and Barbuda,7,0,0,03/27/2020 16:46
Grenada,7,0,0,03/27/2020 16:46
Mozambique,7,0,0,03/27/2020 16:46
Seychelles,7,0,0,03/27/2020 16:46
Benin,6,0,0,03/27/2020 16:46
Eritrea,6,0,0,03/27/2020 16:46
Laos,6,0,0,03/27/2020 16:46
Cabo Verde,5,1,0,03/27/2020 16:46
Guyana,5,1,0,03/27/2020 16:46
Zimbabwe,5,1,0,03/27/2020 16:46
Fiji,5,0,0,03/27/2020 16:46
Montserrat,5,0,0,03/27/2020 16:46
Myanmar,5,0,0,03/27/2020 16:46
Syria,5,0,0,03/27/2020 16:46
Nepal,4,0,1,03/27/2020 16:46
Angola,4,0,0,03/27/2020 16:46
Congo,4,0,0,03/27/2020 16:46
Vatican City,4,0,0,03/27/2020 16:46
Gambia,3,1,0,03/27/2020 16:46
Sudan,3,1,0,03/27/2020 16:46
Bhutan,3,0,0,03/27/2020 16:46
CAR,3,0,0,03/27/2020 16:46
Chad,3,0,0,03/27/2020 16:46
Liberia,3,0,0,03/27/2020 16:46
Mauritania,3,0,0,03/27/2020 16:46
St. Barth,3,0,0,03/27/2020 16:46
Saint Lucia,3,0,1,03/27/2020 16:46
Sint Maarten,3,0,0,03/27/2020 16:46
Somalia,3,0,0,03/27/2020 16:46
Nicaragua,2,1,0,03/27/2020 16:46
Anguilla,2,0,0,03/27/2020 16:46
Belize,2,0,0,03/27/2020 16:46
British Virgin Islands,2,0,0,03/27/2020 16:46
Guinea-Bissau,2,0,0,03/27/2020 16:46
Saint Kitts and Nevis,2,0,0,03/27/2020 16:46
Turks and Caicos,2,0,0,03/27/2020 16:46
Libya,1,0,0,03/27/2020 16:46
Papua New Guinea,1,0,0,03/27/2020 16:46
St. Vincent Grenadines,1,0,0,03/27/2020 16:46
Timor-Leste,1,0,0,03/27/2020 16:46
