Country/Region,confirmed,deaths,recovered,Last Update
US,123780,2229,3238,03/29/2020 10:15
Italy,92472,10023,12384,03/29/2020 10:15
China,81439,3300,75448,03/29/2020 10:15
Spain,73235,5982,12285,03/29/2020 10:15
Germany,58247,455,8481,03/29/2020 10:15
France,37575,2314,5700,03/29/2020 10:15
Iran,35408,2517,11679,03/29/2020 10:15
United Kingdom,17089,1019,135,03/29/2020 10:15
Switzerland,14076,264,1595,03/29/2020 10:15
Belgium,10836,431,1359,03/29/2020 10:15
Netherlands,9762,639,3,03/29/2020 10:15
South Korea,9583,152,5033,03/29/2020 10:15
Austria,8395,68,225,03/29/2020 10:15
Turkey,7402,108,70,03/29/2020 10:15
Canada,5655,60,508,03/29/2020 10:15
Portugal,5170,100,43,03/29/2020 10:15
Norway,4042,23,7,03/29/2020 10:15
Australia,3969,16,226,03/29/2020 10:15
Brazil,3904,114,6,03/29/2020 10:15
Israel,3865,12,89,03/29/2020 10:15
Sweden,3447,105,16,03/29/2020 10:15
Czechia,2669,13,11,03/29/2020 10:15
Ireland,2415,36,5,03/29/2020 10:15
Malaysia,2320,27,320,03/29/2020 10:15
Denmark,2201,65,1,03/29/2020 10:15
Chile,1909,6,61,03/29/2020 10:15
Luxembourg,1831,18,40,03/29/2020 10:15
Ecuador,1823,48,3,03/29/2020 10:15
Poland,1717,19,7,03/29/2020 10:15
Japan,1693,52,404,03/29/2020 10:15
Russia,1534,8,64,03/29/2020 10:15
Pakistan,1526,13,29,03/29/2020 10:15
Romania,1452,37,139,03/29/2020 10:15
Philippines,1418,68,42,03/29/2020 10:15
Thailand,1388,7,97,03/29/2020 10:15
Indonesia,1285,114,64,03/29/2020 10:15
Finland,1218,9,10,03/29/2020 10:15
Saudi Arabia,1203,4,37,03/29/2020 10:15
South Africa,1187,1,31,03/29/2020 10:15
Greece,1061,32,52,03/29/2020 10:15
India,987,25,87,03/29/2020 10:15
Iceland,963,2,114,03/29/2020 10:15
Panama,901,17,4,03/29/2020 10:15
Mexico,848,16,4,03/29/2020 10:15
Singapore,802,3,198,03/29/2020 10:15
Argentina,745,19,72,03/29/2020 10:15
Dominican Republic,719,28,3,03/29/2020 10:15
Diamond Princess,712,10,597,03/29/2020 10:15
Slovenia,684,9,10,03/29/2020 10:15
Peru,671,16,16,03/29/2020 10:15
Serbia,659,10,42,03/29/2020 10:15
Croatia,657,5,45,03/29/2020 10:15
Estonia,645,1,20,03/29/2020 10:15
Colombia,608,6,10,03/29/2020 10:15
Qatar,590,1,45,03/29/2020 10:15
Hong Kong,582,4,112,03/29/2020 10:15
Egypt,576,36,121,03/29/2020 10:15
New Zealand,514,1,56,03/29/2020 10:15
Iraq,506,42,131,03/29/2020 10:15
Bahrain,476,4,265,03/29/2020 10:15
UAE,468,2,55,03/29/2020 10:15
Algeria,454,29,31,03/29/2020 10:15
Morocco,437,26,12,03/29/2020 10:15
Lithuania,437,7,1,03/29/2020 10:15
Armenia,424,3,30,03/29/2020 10:15
Ukraine,418,9,5,03/29/2020 10:15
Lebanon,412,8,30,03/29/2020 10:15
Hungary,408,13,34,03/29/2020 10:15
Latvia,347,0,1,03/29/2020 10:15
Bulgaria,338,8,11,03/29/2020 10:15
Andorra,308,3,1,03/29/2020 10:15
Uruguay,304,1,0,03/29/2020 10:15
Taiwan,298,2,30,03/29/2020 10:15
Costa Rica,295,2,3,03/29/2020 10:15
Slovakia,292,0,2,03/29/2020 10:15
Tunisia,278,8,2,03/29/2020 10:15
Bosnia and Herzegovina,278,6,8,03/29/2020 10:15
Kazakhstan,251,1,18,03/29/2020 10:15
Jordan,246,1,18,03/29/2020 10:15
North Macedonia,241,4,3,03/29/2020 10:15
Kuwait,235,0,64,03/29/2020 10:15
Moldova,231,2,2,03/29/2020 10:15
San Marino,224,22,6,03/29/2020 10:15
Burkina Faso,207,11,21,03/29/2020 10:15
Albania,197,10,33,03/29/2020 10:15
Réunion,183,0,1,03/29/2020 10:15
Azerbaijan,182,4,15,03/29/2020 10:15
Cyprus,179,5,15,03/29/2020 10:15
Vietnam,179,0,21,03/29/2020 10:15
Oman,167,0,23,03/29/2020 10:15
Faeroe Islands,159,0,70,03/29/2020 10:15
Malta,149,0,2,03/29/2020 10:15
Ghana,141,5,2,03/29/2020 10:15
Uzbekistan,133,2,7,03/29/2020 10:15
Senegal,130,0,18,03/29/2020 10:15
Brunei,120,1,25,03/29/2020 10:15
Cuba,119,3,4,03/29/2020 10:15
Venezuela,119,2,39,03/29/2020 10:15
Sri Lanka,115,1,10,03/29/2020 10:15
Afghanistan,110,4,2,03/29/2020 10:15
Honduras,110,1,3,03/29/2020 10:15
Palestine,104,1,18,03/29/2020 10:15
Cambodia,103,0,21,03/29/2020 10:15
Mauritius,102,2,0,03/29/2020 10:15
Guadeloupe,102,2,17,03/29/2020 10:15
Ivory Coast,101,0,3,03/29/2020 10:15
Channel Islands,100,1,0,03/29/2020 10:15
Nigeria,97,1,3,03/29/2020 10:15
Belarus,94,0,32,03/29/2020 10:15
Martinique,93,1,0,03/29/2020 10:15
Cameroon,91,2,2,03/29/2020 10:15
Georgia,90,0,18,03/29/2020 10:15
Montenegro,84,1,0,03/29/2020 10:15
Kyrgyzstan,84,0,0,03/29/2020 10:15
Bolivia,81,0,0,03/29/2020 10:15
Trinidad and Tobago,76,3,1,03/29/2020 10:15
DRC,65,6,2,03/29/2020 10:15
Mayotte,63,0,0,03/29/2020 10:15
Rwanda,60,0,0,03/29/2020 10:15
Liechtenstein,56,0,0,03/29/2020 10:15
Gibraltar,56,0,14,03/29/2020 10:15
