Country/Region,confirmed,deaths,recovered,Last Update
US,123781,2229,3238,03/29/2020 12:00
Italy,92472,10023,12384,03/29/2020 12:00
China,81439,3300,75448,03/29/2020 12:00
Spain,78797,6528,14709,03/29/2020 12:00
Germany,58247,455,8481,03/29/2020 12:00
Iran,38309,2640,12391,03/29/2020 12:00
France,37575,2314,5700,03/29/2020 12:00
United Kingdom,17089,1019,135,03/29/2020 12:00
Switzerland,14352,282,1595,03/29/2020 12:00
Belgium,10836,431,1359,03/29/2020 12:00
Netherlands,9762,639,3,03/29/2020 12:00
South Korea,9583,152,5033,03/29/2020 12:00
Austria,8411,86,479,03/29/2020 12:00
Turkey,7402,108,70,03/29/2020 12:00
Canada,5655,60,508,03/29/2020 12:00
Portugal,5170,100,43,03/29/2020 12:00
Norway,4054,23,7,03/29/2020 12:00
Australia,3969,16,226,03/29/2020 12:00
Brazil,3904,114,6,03/29/2020 12:00
Israel,3865,13,89,03/29/2020 12:00
Sweden,3447,105,16,03/29/2020 12:00
Czechia,2689,13,11,03/29/2020 12:00
Malaysia,2470,34,388,03/29/2020 12:00
Ireland,2415,36,5,03/29/2020 12:00
Denmark,2201,65,1,03/29/2020 12:00
Chile,1909,6,61,03/29/2020 12:00
Luxembourg,1831,18,40,03/29/2020 12:00
Ecuador,1823,48,3,03/29/2020 12:00
Romania,1760,38,169,03/29/2020 12:00
Poland,1717,19,7,03/29/2020 12:00
Japan,1693,52,404,03/29/2020 12:00
Russia,1534,8,64,03/29/2020 12:00
Pakistan,1526,13,29,03/29/2020 12:00
Philippines,1418,71,42,03/29/2020 12:00
Thailand,1388,7,97,03/29/2020 12:00
Indonesia,1285,114,64,03/29/2020 12:00
Finland,1221,9,10,03/29/2020 12:00
Saudi Arabia,1203,4,37,03/29/2020 12:00
South Africa,1187,1,31,03/29/2020 12:00
Greece,1061,32,52,03/29/2020 12:00
India,987,25,87,03/29/2020 12:00
Iceland,963,2,114,03/29/2020 12:00
Panama,901,17,4,03/29/2020 12:00
Mexico,848,16,4,03/29/2020 12:00
Singapore,802,3,198,03/29/2020 12:00
Argentina,745,19,72,03/29/2020 12:00
Slovenia,730,11,10,03/29/2020 12:00
Dominican Republic,719,28,3,03/29/2020 12:00
Diamond Princess,712,10,597,03/29/2020 12:00
Estonia,679,3,20,03/29/2020 12:00
Peru,671,16,16,03/29/2020 12:00
Serbia,659,11,42,03/29/2020 12:00
Croatia,657,5,45,03/29/2020 12:00
Colombia,608,6,10,03/29/2020 12:00
Qatar,590,1,45,03/29/2020 12:00
Hong Kong,582,4,112,03/29/2020 12:00
Egypt,576,36,121,03/29/2020 12:00
Iraq,547,42,143,03/29/2020 12:00
New Zealand,514,1,56,03/29/2020 12:00
Bahrain,499,4,272,03/29/2020 12:00
United Arab Emirates,468,2,55,03/29/2020 12:00
Algeria,454,29,31,03/29/2020 12:00
Lebanon,438,10,30,03/29/2020 12:00
Morocco,437,26,12,03/29/2020 12:00
Lithuania,437,7,1,03/29/2020 12:00
Armenia,424,3,30,03/29/2020 12:00
Ukraine,418,9,5,03/29/2020 12:00
Hungary,408,13,34,03/29/2020 12:00
Latvia,347,0,1,03/29/2020 12:00
Bulgaria,338,8,11,03/29/2020 12:00
Bosnia and Herzegovina,323,6,8,03/29/2020 12:00
Slovakia,314,0,2,03/29/2020 12:00
Andorra,308,3,1,03/29/2020 12:00
Uruguay,304,1,0,03/29/2020 12:00
Taiwan,298,2,39,03/29/2020 12:00
Costa Rica,295,2,3,03/29/2020 12:00
Tunisia,278,8,2,03/29/2020 12:00
Kuwait,255,0,67,03/29/2020 12:00
Kazakhstan,251,1,18,03/29/2020 12:00
Jordan,246,1,18,03/29/2020 12:00
North Macedonia,241,4,3,03/29/2020 12:00
Moldova,231,2,2,03/29/2020 12:00
San Marino,224,22,6,03/29/2020 12:00
Albania,212,10,33,03/29/2020 12:00
Burkina Faso,207,11,21,03/29/2020 12:00
Reunion,183,0,1,03/29/2020 12:00
Azerbaijan,182,4,15,03/29/2020 12:00
Cyprus,179,5,15,03/29/2020 12:00
Vietnam,179,0,21,03/29/2020 12:00
Oman,167,0,23,03/29/2020 12:00
Faeroe Islands,159,0,70,03/29/2020 12:00
Malta,151,0,2,03/29/2020 12:00
Senegal,142,0,27,03/29/2020 12:00
Ghana,141,5,2,03/29/2020 12:00
Ivory Coast,140,0,3,03/29/2020 12:00
Uzbekistan,133,2,7,03/29/2020 12:00
Brunei,126,1,34,03/29/2020 12:00
Cuba,119,3,4,03/29/2020 12:00
Venezuela,119,2,39,03/29/2020 12:00
Sri Lanka,115,1,10,03/29/2020 12:00
Honduras,110,1,3,03/29/2020 12:00
Afghanistan,110,4,2,03/29/2020 12:00
Palestine,106,1,18,03/29/2020 12:00
Cambodia,103,0,21,03/29/2020 12:00
Mauritius,102,2,0,03/29/2020 12:00
Guadeloupe,102,2,17,03/29/2020 12:00
Channel Islands,100,1,0,03/29/2020 12:00
Nigeria,97,1,3,03/29/2020 12:00
Belarus,94,0,32,03/29/2020 12:00
Martinique,93,1,0,03/29/2020 12:00
Cameroon,91,2,2,03/29/2020 12:00
Georgia,90,0,18,03/29/2020 12:00
Montenegro,84,1,0,03/29/2020 12:00
Kyrgyzstan,84,0,0,03/29/2020 12:00
Bolivia,81,0,0,03/29/2020 12:00
Trinidad and Tobago,76,3,1,03/29/2020 12:00
DRC,65,6,2,03/29/2020 12:00
Mayotte,63,0,0,03/29/2020 12:00
Rwanda,60,0,0,03/29/2020 12:00
Gibraltar,56,0,14,03/29/2020 12:00
Liechtenstein,56,0,0,03/29/2020 12:00
Paraguay,56,3,1,03/29/2020 12:00
Bangladesh,48,5,15,03/29/2020 12:00
Aruba,46,0,1,03/29/2020 12:00
Monaco,43,1,1,03/29/2020 12:00
Madagascar,39,0,0,03/29/2020 12:00
Kenya,38,1,1,03/29/2020 12:00
Isle of Man,37,0,0,03/29/2020 12:00
Macao,34,0,10,03/29/2020 12:00
Guatemala,34,1,10,03/29/2020 12:00
Jamaica,32,1,2,03/29/2020 12:00
Uganda,30,0,0,03/29/2020 12:00
French Polynesia,30,0,0,03/29/2020 12:00
French Guiana,28,0,6,03/29/2020 12:00
Zambia,28,0,0,03/29/2020 12:00
Barbados,26,0,0,03/29/2020 12:00
Togo,25,1,1,03/29/2020 12:00
El Salvador,24,0,0,03/29/2020 12:00
Ethiopia,19,0,1,03/29/2020 12:00
Mali,18,1,0,03/29/2020 12:00
Niger,18,1,0,03/29/2020 12:00
Maldives,17,0,11,03/29/2020 12:00
Bermuda,17,0,2,03/29/2020 12:00
Haiti,15,0,1,03/29/2020 12:00
New Caledonia,15,0,0,03/29/2020 12:00
Djibouti,14,0,0,03/29/2020 12:00
Tanzania,14,0,1,03/29/2020 12:00
Equatorial Guinea,12,0,0,03/29/2020 12:00
Mongolia,12,0,0,03/29/2020 12:00
Dominica,11,0,0,03/29/2020 12:00
Namibia,11,0,2,03/29/2020 12:00
Saint Martin,11,0,0,03/29/2020 12:00
Greenland,10,0,2,03/29/2020 12:00
Bahamas,10,0,1,03/29/2020 12:00
Eswatini,9,0,0,03/29/2020 12:00
Grenada,9,0,0,03/29/2020 12:00
Curacao,8,1,2,03/29/2020 12:00
Guinea,8,0,0,03/29/2020 12:00
Laos,8,0,0,03/29/2020 12:00
Mozambique,8,0,0,03/29/2020 12:00
Myanmar,8,0,0,03/29/2020 12:00
Seychelles,8,0,0,03/29/2020 12:00
Suriname,8,0,0,03/29/2020 12:00
Cayman Islands,8,1,0,03/29/2020 12:00
Guyana,8,1,0,03/29/2020 12:00
Antigua and Barbuda,7,0,0,03/29/2020 12:00
Zimbabwe,7,1,0,03/29/2020 12:00
Gabon,7,1,0,03/29/2020 12:00
Cabo Verde,6,1,0,03/29/2020 12:00
Benin,6,0,0,03/29/2020 12:00
Eritrea,6,0,0,03/29/2020 12:00
Vatican City,6,0,0,03/29/2020 12:00
Mauritania,5,0,0,03/29/2020 12:00
Montserrat,5,0,0,03/29/2020 12:00
Syria,5,0,0,03/29/2020 12:00
Fiji,5,0,0,03/29/2020 12:00
Sudan,5,1,0,03/29/2020 12:00
Angola,5,0,0,03/29/2020 12:00
St. Barth,5,0,0,03/29/2020 12:00
Nepal,5,0,1,03/29/2020 12:00
Nicaragua,4,1,0,03/29/2020 12:00
Congo,4,0,0,03/29/2020 12:00
Turks and Caicos,4,0,0,03/29/2020 12:00
Bhutan,4,0,0,03/29/2020 12:00
Libya,3,0,0,03/29/2020 12:00
Sint Maarten,3,0,0,03/29/2020 12:00
Somalia,3,0,0,03/29/2020 12:00
Liberia,3,0,0,03/29/2020 12:00
Chad,3,0,0,03/29/2020 12:00
CAR,3,0,0,03/29/2020 12:00
Gambia,3,1,0,03/29/2020 12:00
Saint Lucia,3,0,1,03/29/2020 12:00
MS Zaandam,2,0,0,03/29/2020 12:00
Anguilla,2,0,0,03/29/2020 12:00
Belize,2,0,0,03/29/2020 12:00
British Virgin Islands,2,0,0,03/29/2020 12:00
Guinea-Bissau,2,0,0,03/29/2020 12:00
Saint Kitts and Nevis,2,0,0,03/29/2020 12:00
Papua New Guinea,1,0,0,03/29/2020 12:00
St. Vincent Grenadines,1,0,1,03/29/2020 12:00
Timor-Leste,1,0,0,03/29/2020 12:00
