Country/Region,confirmed,deaths,recovered,Last Update
US,123780,2229,3238,03/29/2020 10:13
Italy,92472,10023,12384,03/29/2020 10:13
China,81439,3300,75448,03/29/2020 10:13
Spain,73235,5982,12285,03/29/2020 10:13
Germany,58247,455,8481,03/29/2020 10:13
France,37575,2314,5700,03/29/2020 10:13
Iran,35408,2517,11679,03/29/2020 10:13
United Kingdom,17089,1019,135,03/29/2020 10:13
Switzerland,14076,264,1595,03/29/2020 10:13
Netherlands,9762,639,3,03/29/2020 10:13
South Korea,9583,152,5033,03/29/2020 10:13
Belgium,9134,353,1063,03/29/2020 10:13
Austria,8346,68,225,03/29/2020 10:13
Turkey,7402,108,70,03/29/2020 10:13
Canada,5655,60,508,03/29/2020 10:13
Portugal,5170,100,43,03/29/2020 10:13
Norway,4042,23,7,03/29/2020 10:13
Australia,3969,16,226,03/29/2020 10:13
Brazil,3904,114,6,03/29/2020 10:13
Israel,3865,12,89,03/29/2020 10:13
Sweden,3447,105,16,03/29/2020 10:13
Czechia,2669,13,11,03/29/2020 10:13
Ireland,2415,36,5,03/29/2020 10:13
Malaysia,2320,27,320,03/29/2020 10:13
Denmark,2201,65,1,03/29/2020 10:13
Chile,1909,6,61,03/29/2020 10:13
Luxembourg,1831,18,40,03/29/2020 10:13
Ecuador,1823,48,3,03/29/2020 10:13
Poland,1717,19,7,03/29/2020 10:13
Japan,1693,52,404,03/29/2020 10:13
Russia,1534,8,64,03/29/2020 10:13
Pakistan,1526,13,29,03/29/2020 10:13
Romania,1452,37,139,03/29/2020 10:13
Philippines,1418,68,42,03/29/2020 10:13
Thailand,1388,7,97,03/29/2020 10:13
Indonesia,1285,114,64,03/29/2020 10:13
Finland,1218,9,10,03/29/2020 10:13
Saudi Arabia,1203,4,37,03/29/2020 10:13
South Africa,1187,1,31,03/29/2020 10:13
Greece,1061,32,52,03/29/2020 10:13
India,987,25,87,03/29/2020 10:13
Iceland,963,2,114,03/29/2020 10:13
Panama,901,17,4,03/29/2020 10:13
Mexico,848,16,4,03/29/2020 10:13
Singapore,802,3,198,03/29/2020 10:13
Argentina,745,19,72,03/29/2020 10:13
Dominican Republic,719,28,3,03/29/2020 10:13
Diamond Princess,712,10,597,03/29/2020 10:13
Slovenia,684,9,10,03/29/2020 10:13
Peru,671,16,16,03/29/2020 10:13
Serbia,659,10,42,03/29/2020 10:13
Croatia,657,5,45,03/29/2020 10:13
Estonia,645,1,20,03/29/2020 10:13
Colombia,608,6,10,03/29/2020 10:13
Qatar,590,1,45,03/29/2020 10:13
Hong Kong,582,4,112,03/29/2020 10:13
Egypt,576,36,121,03/29/2020 10:13
New Zealand,514,1,56,03/29/2020 10:13
Iraq,506,42,131,03/29/2020 10:13
Bahrain,476,4,265,03/29/2020 10:13
UAE,468,2,55,03/29/2020 10:13
Algeria,454,29,31,03/29/2020 10:13
Morocco,437,26,12,03/29/2020 10:13
Lithuania,437,7,1,03/29/2020 10:13
Armenia,424,3,30,03/29/2020 10:13
Ukraine,418,9,5,03/29/2020 10:13
