Country/Region,confirmed,deaths,recovered,Last Update
US,104256,1704,2525,03/28/2020 11:25
Italy,86498,9134,10950,03/28/2020 11:25
China,81394,3295,74971,03/28/2020 11:25
Spain,72248,5690,12285,03/28/2020 11:25
Germany,53340,399,6658,03/28/2020 11:25
Iran,35408,2517,11679,03/28/2020 11:25
France,32964,1995,5700,03/28/2020 11:25
United Kingdom,14543,759,135,03/28/2020 11:25
Switzerland,13226,240,1530,03/28/2020 11:25
South Korea,9478,144,4811,03/28/2020 11:25
Belgium,9134,353,1063,03/28/2020 11:25
Netherlands,8603,546,3,03/28/2020 11:25
Austria,7712,68,225,03/28/2020 11:25
Turkey,5698,92,42,03/28/2020 11:25
Canada,4757,55,354,03/28/2020 11:25
Portugal,4268,76,43,03/28/2020 11:25
Norway,3807,20,7,03/28/2020 11:25
Australia,3635,14,170,03/28/2020 11:25
Brazil,3477,93,6,03/28/2020 11:25
Israel,3460,12,89,03/28/2020 11:25
Sweden,3069,105,16,03/28/2020 11:25
Czechia,2422,9,11,03/28/2020 11:25
Malaysia,2320,27,320,03/28/2020 11:25
Ireland,2121,22,5,03/28/2020 11:25
Denmark,2046,52,1,03/28/2020 11:25
Ecuador,1627,41,3,03/28/2020 11:25
Chile,1610,5,43,03/28/2020 11:25
Luxembourg,1605,15,40,03/28/2020 11:25
Japan,1499,49,372,03/28/2020 11:25
Romania,1452,29,139,03/28/2020 11:25
Poland,1436,16,7,03/28/2020 11:25
Pakistan,1408,11,25,03/28/2020 11:25
Russia,1264,4,49,03/28/2020 11:25
Thailand,1245,6,97,03/28/2020 11:25
South Africa,1170,1,31,03/28/2020 11:25
Finland,1165,7,10,03/28/2020 11:25
Indonesia,1155,102,59,03/28/2020 11:25
Saudi Arabia,1104,3,35,03/28/2020 11:25
Philippines,1075,68,35,03/28/2020 11:25
Greece,966,28,52,03/28/2020 11:25
India,933,20,84,03/28/2020 11:25
Iceland,890,2,97,03/28/2020 11:25
Panama,786,14,2,03/28/2020 11:25
Singapore,732,2,183,03/28/2020 11:25
Mexico,717,12,4,03/28/2020 11:25
Diamond Princess,712,10,597,03/28/2020 11:25
Argentina,690,17,72,03/28/2020 11:25
Estonia,645,1,20,03/28/2020 11:25
Peru,635,11,16,03/28/2020 11:25
Croatia,635,4,45,03/28/2020 11:25
Slovenia,632,9,10,03/28/2020 11:25
Dominican Republic,581,20,3,03/28/2020 11:25
Qatar,562,0,43,03/28/2020 11:25
Colombia,539,6,10,03/28/2020 11:25
Egypt,536,30,116,03/28/2020 11:25
Serbia,528,8,42,03/28/2020 11:25
Hong Kong,519,4,111,03/28/2020 11:25
Iraq,506,42,131,03/28/2020 11:25
Bahrain,473,4,254,03/28/2020 11:25
New Zealand,451,0,50,03/28/2020 11:25
Lebanon,412,8,27,03/28/2020 11:25
Algeria,409,26,29,03/28/2020 11:25
UAE,405,2,52,03/28/2020 11:25
Lithuania,382,5,1,03/28/2020 11:25
Armenia,372,1,28,03/28/2020 11:25
Morocco,358,23,11,03/28/2020 11:25
Hungary,343,11,34,03/28/2020 11:25
Bulgaria,313,5,9,03/28/2020 11:25
Ukraine,311,8,5,03/28/2020 11:25
Latvia,305,0,1,03/28/2020 11:25
Taiwan,283,2,30,03/28/2020 11:25
Uruguay,274,0,0,03/28/2020 11:25
Slovakia,269,0,2,03/28/2020 11:25
Andorra,267,3,1,03/28/2020 11:25
Costa Rica,263,2,3,03/28/2020 11:25
